agency.added_date,agency.agency_id,agency.agency_status,agency.agency_type.agency_type_name,agency.agency_type.default_pop_family,agency.campus,agency.change_timestamp,agency.change_user,agency.city,agency.city.city_name,agency.department,agency.dormant_year,agency.fid_code,agency.field_office.field_office_alpha_code,agency.field_office.field_office_code,agency.field_office.field_office_name,agency.field_office.field_office_numeric_code,agency.judicial_dist_code,agency.legacy_notify_agency,agency.legacy_ori,agency.ncic_agency_name,agency.ori,agency.population_family.population_family_desc,agency.population_family.population_family_name,agency.population_family.sort_order,agency.pub_agency_name,agency.special_mailing_address,agency.special_mailing_group,agency.state.division.division_code,agency.state.division.division_desc,agency.state.division.division_name,agency.state.division.region.region_code,agency.state.division.region.region_desc,agency.state.division.region.region_name,agency.state.state_abbr,agency.state.state_code,agency.state.state_fips_code,agency.state.state_name,agency.state.state_postal_abbr,agency.state.state_pub_freq_months,agency.submitting_agency.agency_email,agency.submitting_agency.agency_name,agency.submitting_agency.agency_website,agency.submitting_agency.comments,agency.submitting_agency.notify_agency,agency.submitting_agency.sai,agency.submitting_agency.state.division.division_code,agency.submitting_agency.state.division.division_desc,agency.submitting_agency.state.division.division_name,agency.submitting_agency.state.division.region.region_code,agency.submitting_agency.state.division.region.region_desc,agency.submitting_agency.state.division.region.region_name,agency.submitting_agency.state.state_abbr,agency.submitting_agency.state.state_code,agency.submitting_agency.state.state_fips_code,agency.submitting_agency.state.state_name,agency.submitting_agency.state.state_postal_abbr,agency.submitting_agency.state.state_pub_freq_months,agency.tribe,agency.ucr_agency_name,arrestees,cargo_theft_flag,cleared_except_date,cleared_except.cleared_except_code,cleared_except.cleared_except_name,did,ff_line_number,incident_date,incident_hour,incident_status,offenders,offenses,property,report_date_flag,submission_date,victims
1991-04-30T00:00:00+00:00,14421,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Cincinnati,,,,CI,,Cincinnati,3160,310S,Y,OH0313300,SPRINGDALE,OH0313300,City (1-7),City,2,Springdale,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,SPRINGDALE,0,,,N,Not Applicable,,,2014-03-18T00:00:00+00:00,6,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14431,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Findlay,,,,CV,,Cleveland,3170,305N,Y,OH0320100,FINDLAY,OH0320100,City (1-7),City,2,Findlay,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,FINDLAY,0,,,N,Not Applicable,,,2014-11-14T00:00:00+00:00,17,0,1,1,0,R,,1
1991-04-30T00:00:00+00:00,14636,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Dayton,,,,CI,,Cincinnati,3160,310S,Y,OH0570200,DAYTON,OH0570200,City (1-7),City,2,Dayton,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,DAYTON,0,,,N,Not Applicable,,,2014-12-06T00:00:00+00:00,4,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14694,A,County,3,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,,,,,CI,,Cincinnati,3160,310S,Y,OH0640000,PERRY,OH0640000,"County (8A-8D,9A-9D)",County,3,Perry,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,PERRY,0,,,N,Not Applicable,,,2014-07-15T00:00:00+00:00,1,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14931,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Columbus,,,,CI,,Cincinnati,3160,310S,Y,OHCOP0000,COLUMBUS,OHCOP0000,City (1-7),City,2,Columbus,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,COLUMBUS,0,,,N,Not Applicable,,,2014-10-01T00:00:00+00:00,0,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14797,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Akron,,,,CV,,Cleveland,3170,305N,Y,OH0770100,AKRON,OH0770100,City (1-7),City,2,Akron,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,AKRON,0,,2014-10-07T00:00:00+00:00,B,Prosecution Declined,,,2014-05-23T00:00:00+00:00,20,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14930,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Cleveland,,,,CV,,Cleveland,3170,305N,Y,OHCLP0000,CLEVELAND,OHCLP0000,City (1-7),City,2,Cleveland,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,CLEVELAND,0,,,N,Not Applicable,,,2014-01-31T00:00:00+00:00,0,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14796,A,County,3,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,,,,,CV,,Cleveland,3170,305N,Y,OH0770000,SUMMIT,OH0770000,"County (8A-8D,9A-9D)",County,3,Summit,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,SUMMIT,0,,,N,Not Applicable,,,2014-03-03T00:00:00+00:00,13,0,2,1,0,,,1
1991-04-30T00:00:00+00:00,14929,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Cincinnati,,,,CI,,Cincinnati,3160,310S,Y,OHCIP0000,CINCINNATI,OHCIP0000,City (1-7),City,2,Cincinnati,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,CINCINNATI,0,,2015-03-05T00:00:00+00:00,B,Prosecution Declined,,,2014-12-01T00:00:00+00:00,1,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14930,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Cleveland,,,,CV,,Cleveland,3170,305N,Y,OHCLP0000,CLEVELAND,OHCLP0000,City (1-7),City,2,Cleveland,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,CLEVELAND,0,,,N,Not Applicable,,,2014-04-23T00:00:00+00:00,15,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14868,A,County,3,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,,,,,CI,,Cincinnati,3160,310S,Y,OH0830000,WARREN,OH0830000,"County (8A-8D,9A-9D)",County,3,Warren,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,WARREN,0,,,N,Not Applicable,,,2014-10-11T00:00:00+00:00,0,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14872,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Mason,,,,CI,,Cincinnati,3160,310S,Y,OH0830400,MASON,OH0830400,City (1-7),City,2,Mason,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,MASON,0,,,N,Not Applicable,,,2014-10-15T00:00:00+00:00,15,0,1,1,0,R,,1
1991-04-30T00:00:00+00:00,14770,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Sidney,,,,CI,,Cincinnati,3160,310S,Y,OH0750100,SIDNEY,OH0750100,City (1-7),City,2,Sidney,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,SIDNEY,0,,,N,Not Applicable,,,2014-11-08T00:00:00+00:00,21,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14775,A,County,3,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,,,,,CV,,Cleveland,3170,305N,Y,OH0760000,STARK,OH0760000,"County (8A-8D,9A-9D)",County,3,Stark,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,STARK,0,,,N,Not Applicable,,,2014-01-29T00:00:00+00:00,15,0,2,1,0,,,1
1991-04-30T00:00:00+00:00,14636,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Dayton,,,,CI,,Cincinnati,3160,310S,Y,OH0570200,DAYTON,OH0570200,City (1-7),City,2,Dayton,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,DAYTON,0,,,N,Not Applicable,,,2014-10-29T00:00:00+00:00,22,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14931,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Columbus,,,,CI,,Cincinnati,3160,310S,Y,OHCOP0000,COLUMBUS,OHCOP0000,City (1-7),City,2,Columbus,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,COLUMBUS,0,,,N,Not Applicable,,,2014-05-01T00:00:00+00:00,18,0,1,1,0,,,1
2007-12-18T00:00:00+00:00,14338,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Groveport,,,,CI,,Cincinnati,3160,310S,Y,OH0253500,MADISON TOWNSHIP,OH0253500,City (1-7),City,2,"Madison Township, Franklin County",N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,MADISON TOWNSHIP,1,,,N,Not Applicable,,,2014-08-17T00:00:00+00:00,21,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14783,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Massillon,,,,CV,,Cleveland,3170,305N,Y,OH0760800,MASSILLON,OH0760800,City (1-7),City,2,Massillon,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,MASSILLON,0,,,N,Not Applicable,,,2014-07-06T00:00:00+00:00,18,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14929,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Cincinnati,,,,CI,,Cincinnati,3160,310S,Y,OHCIP0000,CINCINNATI,OHCIP0000,City (1-7),City,2,Cincinnati,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,CINCINNATI,0,,2014-11-24T00:00:00+00:00,B,Prosecution Declined,,,2014-07-22T00:00:00+00:00,1,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14537,A,County,3,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,,,,,CV,,Cleveland,3170,305N,Y,OH0470000,LORAIN,OH0470000,"County (8A-8D,9A-9D)",County,3,Lorain,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,LORAIN,0,,,N,Not Applicable,,,2014-03-01T00:00:00+00:00,12,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14929,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Cincinnati,,,,CI,,Cincinnati,3160,310S,Y,OHCIP0000,CINCINNATI,OHCIP0000,City (1-7),City,2,Cincinnati,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,CINCINNATI,0,,,N,Not Applicable,,,2014-01-11T00:00:00+00:00,2,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14931,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Columbus,,,,CI,,Cincinnati,3160,310S,Y,OHCOP0000,COLUMBUS,OHCOP0000,City (1-7),City,2,Columbus,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,COLUMBUS,0,,,N,Not Applicable,,,2014-11-17T00:00:00+00:00,20,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14369,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Chagrin Falls,,,,CV,,Cleveland,3170,305N,Y,OH0281200,BAINBRIDGE TOWNSHIP,OH0281200,City (1-7),City,2,Bainbridge Township,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,BAINBRIDGE TOWNSHIP,0,,,N,Not Applicable,,,2014-09-03T00:00:00+00:00,12,0,1,2,2,R,,1
1991-04-30T00:00:00+00:00,14775,A,County,3,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,,,,,CV,,Cleveland,3170,305N,Y,OH0760000,STARK,OH0760000,"County (8A-8D,9A-9D)",County,3,Stark,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,STARK,0,,,N,Not Applicable,,,2014-04-05T00:00:00+00:00,2,0,3,1,0,,,1
1991-04-30T00:00:00+00:00,14742,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Shelby,,,,CV,,Cleveland,3170,305N,Y,OH0700400,SHELBY,OH0700400,City (1-7),City,2,Shelby,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,SHELBY,0,,,N,Not Applicable,,,2014-11-09T00:00:00+00:00,2,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14931,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Columbus,,,,CI,,Cincinnati,3160,310S,Y,OHCOP0000,COLUMBUS,OHCOP0000,City (1-7),City,2,Columbus,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,COLUMBUS,0,,,N,Not Applicable,,,2014-09-29T00:00:00+00:00,17,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14537,A,County,3,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,,,,,CV,,Cleveland,3170,305N,Y,OH0470000,LORAIN,OH0470000,"County (8A-8D,9A-9D)",County,3,Lorain,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,LORAIN,0,,,N,Not Applicable,,,2014-08-15T00:00:00+00:00,0,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14929,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Cincinnati,,,,CI,,Cincinnati,3160,310S,Y,OHCIP0000,CINCINNATI,OHCIP0000,City (1-7),City,2,Cincinnati,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,CINCINNATI,0,,,N,Not Applicable,,,2014-04-05T00:00:00+00:00,14,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14929,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Cincinnati,,,,CI,,Cincinnati,3160,310S,Y,OHCIP0000,CINCINNATI,OHCIP0000,City (1-7),City,2,Cincinnati,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,CINCINNATI,0,,2014-12-29T00:00:00+00:00,E,Juvenile/No Custody,,,2014-12-26T00:00:00+00:00,22,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14636,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Dayton,,,,CI,,Cincinnati,3160,310S,Y,OH0570200,DAYTON,OH0570200,City (1-7),City,2,Dayton,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,DAYTON,0,,,N,Not Applicable,,,2014-11-02T00:00:00+00:00,2,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14180,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Cincinnati,,,,CI,,Cincinnati,3160,310S,Y,OH0131600,UNION TOWNSHIP,OH0131600,City (1-7),City,2,"Union Township, Clermont County",N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,UNION TOWNSHIP,0,,,N,Not Applicable,,,2014-10-21T00:00:00+00:00,11,0,2,1,0,R,,1
1991-04-30T00:00:00+00:00,14797,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Akron,,,,CV,,Cleveland,3170,305N,Y,OH0770100,AKRON,OH0770100,City (1-7),City,2,Akron,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,AKRON,0,,,N,Not Applicable,,,2014-07-28T00:00:00+00:00,4,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14929,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Cincinnati,,,,CI,,Cincinnati,3160,310S,Y,OHCIP0000,CINCINNATI,OHCIP0000,City (1-7),City,2,Cincinnati,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,CINCINNATI,1,,,N,Not Applicable,,,2014-05-10T00:00:00+00:00,4,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14930,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Cleveland,,,,CV,,Cleveland,3170,305N,Y,OHCLP0000,CLEVELAND,OHCLP0000,City (1-7),City,2,Cleveland,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,CLEVELAND,0,,,N,Not Applicable,,,2014-09-06T00:00:00+00:00,0,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14427,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Cincinnati,,,,CI,,Cincinnati,3160,310S,Y,OH0314200,COLERAIN TOWNSHIP,OH0314200,City (1-7),City,2,Colerain Township,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,COLERAIN TOWNSHIP,0,,,N,Not Applicable,,,2014-09-03T00:00:00+00:00,22,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14373,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Fairborn,,,,CI,,Cincinnati,3160,310S,Y,OH0290100,FAIRBORN,OH0290100,City (1-7),City,2,Fairborn,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,FAIRBORN,0,,,N,Not Applicable,,,2014-01-26T00:00:00+00:00,10,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14797,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Akron,,,,CV,,Cleveland,3170,305N,Y,OH0770100,AKRON,OH0770100,City (1-7),City,2,Akron,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,AKRON,0,,,N,Not Applicable,,,2014-06-14T00:00:00+00:00,1,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14930,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Cleveland,,,,CV,,Cleveland,3170,305N,Y,OHCLP0000,CLEVELAND,OHCLP0000,City (1-7),City,2,Cleveland,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,CLEVELAND,0,,,N,Not Applicable,,,2014-01-30T00:00:00+00:00,7,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14634,A,County,3,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,,,,,CI,,Cincinnati,3160,310S,Y,OH0570000,MONTGOMERY,OH0570000,"County (8A-8D,9A-9D)",County,3,Montgomery,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,MONTGOMERY,0,,,N,Not Applicable,,,2014-07-09T00:00:00+00:00,13,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14883,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Beverly,,,,CI,,Cincinnati,3160,310S,Y,OH0840400,BEVERLY,OH0840400,City (1-7),City,2,Beverly,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,BEVERLY,0,,,N,Not Applicable,,,2014-05-30T00:00:00+00:00,12,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14931,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Columbus,,,,CI,,Cincinnati,3160,310S,Y,OHCOP0000,COLUMBUS,OHCOP0000,City (1-7),City,2,Columbus,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,COLUMBUS,0,,,N,Not Applicable,,,2014-05-18T00:00:00+00:00,9,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14122,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Shadyside,,,,CI,,Cincinnati,3160,310S,Y,OH0070600,SHADYSIDE,OH0070600,City (1-7),City,2,Shadyside,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,SHADYSIDE,0,,,N,Not Applicable,,,2014-05-22T00:00:00+00:00,20,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14931,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Columbus,,,,CI,,Cincinnati,3160,310S,Y,OHCOP0000,COLUMBUS,OHCOP0000,City (1-7),City,2,Columbus,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,COLUMBUS,0,,,N,Not Applicable,,,2014-08-30T00:00:00+00:00,9,0,1,1,0,,,1
